classes,x,y,Validation
dogs,-0.180373,-0.434914,0
dogs,-0.173615,-0.391322,0
dogs,0.515314,0.674563,0
dogs,0.646381,0.491032,0
dogs,1.190014,0.52821,0
dogs,0.61843,0.685589,0
dogs,0.786783,0.090296,0
dogs,0.882011,0.749032,0
dogs,0.78772,0.681869,0
dogs,0.625195,0.333,0
dogs,1.073518,0.475433,0
dogs,0.563464,0.603989,0
dogs,0.64584,0.697392,0
dogs,0.794127,0.594269,0
dogs,0.197835,0.711465,0
dogs,0.716853,0.320044,0
dogs,1.109678,-0.052265,0
dogs,0.896565,0.25842,0
dogs,0.890337,0.540594,0
dogs,0.625945,0.45595,0
dogs,0.507573,0.157775,0
dogs,0.437609,0.7754,0
dogs,0.879508,0.437812,0
dogs,0.775097,0.574234,0
dogs,0.839443,0.589957,0
dogs,0.858938,0.688883,0
dogs,0.717046,0.375861,0
dogs,0.981572,0.689981,0
dogs,0.768686,0.329992,0
dogs,0.591777,0.628917,0
dogs,1.264099,0.451552,0
dogs,0.886928,0.376581,0
dogs,0.755479,0.92311,0
dogs,0.266062,0.387799,0
dogs,0.722294,0.626716,0
dogs,0.27983,0.606062,0
dogs,0.652098,0.272286,0
dogs,0.849768,0.25062,0
dogs,0.575902,0.340992,0
dogs,0.752325,0.490519,0
dogs,1.198326,0.178438,0
dogs,0.629129,0.550489,0
dogs,0.678663,0.577498,0
dogs,0.946471,0.521003,0
dogs,0.592288,0.106399,0
dogs,0.996119,0.794564,0
dogs,0.90072,0.593299,0
dogs,0.899448,0.634885,0
dogs,1.15954,0.593226,0
dogs,0.44417,0.237642,0
dogs,0.925806,0.592015,0
dogs,0.456416,0.495854,0
dogs,0.521068,0.602329,0
dogs,0.653986,0.475627,0
dogs,0.553618,0.86643,0
dogs,0.726071,0.565093,0
dogs,0.716573,0.474377,0
dogs,0.222066,0.67027,0
dogs,0.93819,0.492507,0
dogs,0.862217,0.73738,0
dogs,0.604962,0.571733,0
dogs,0.976437,0.60449,0
dogs,0.413447,0.679027,0
dogs,0.800123,1.020643,0
dogs,0.54715,0.434243,0
dogs,0.521247,0.506641,0
dogs,0.555046,0.357537,0
dogs,0.525295,0.674333,0
dogs,0.871193,0.574973,0
dogs,0.70514,0.605752,0
dogs,0.476598,0.65073,0
dogs,0.658425,0.174785,0
dogs,0.349563,0.524085,0
dogs,0.251693,0.537594,0
dogs,0.571968,0.801445,0
dogs,0.627786,0.853785,0
dogs,0.70201,0.400505,0
dogs,0.220785,0.322786,0
dogs,0.70138,0.64464,0
dogs,0.758651,0.592927,0
dogs,0.891828,0.485838,0
dogs,0.568677,0.936361,0
dogs,0.668239,0.627626,0
dogs,0.652029,0.664445,0
dogs,0.859839,0.514731,0
dogs,0.623276,0.671555,0
dogs,0.6374,0.897519,0
dogs,0.571961,0.710795,0
dogs,0.572585,0.652335,0
dogs,0.492382,0.734465,0
dogs,0.768346,-0.094069,0
dogs,0.70512,0.346372,0
dogs,0.496502,0.448218,0
dogs,0.628257,0.450835,0
dogs,0.753351,0.776737,0
dogs,0.575018,0.260417,0
dogs,0.7973,0.217389,0
dogs,0.691651,0.405739,0
dogs,0.93687,0.623143,0
dogs,0.498576,0.158809,0
dogs,0.971179,0.304205,0
dogs,0.900343,0.540927,0
dogs,0.403285,0.246672,0
dogs,0.518005,0.478972,0
dogs,0.540649,0.612257,0
dogs,0.567849,0.870167,0
dogs,0.395021,0.545719,0
dogs,0.800949,0.756247,0
dogs,0.574414,0.804811,0
dogs,1.10538,0.686904,0
dogs,0.271137,1.009707,0
dogs,0.654471,0.473097,0
dogs,0.318576,0.454412,0
dogs,0.732797,0.545446,0
dogs,0.959277,0.519035,0
dogs,0.373897,0.297667,0
dogs,1.018619,0.290384,0
dogs,0.383632,0.551579,0
dogs,0.356892,0.163446,0
dogs,0.699689,0.603333,0
dogs,-0.045624,0.484161,0
dogs,1.04938,0.671164,0
dogs,0.456756,0.625992,0
dogs,0.822728,0.310626,0
dogs,0.127099,0.526406,0
dogs,0.762676,0.701519,0
dogs,0.48431,0.308267,0
dogs,0.611457,0.692398,0
dogs,0.650596,0.673289,0
dogs,0.594572,0.432447,0
dogs,0.56101,0.23227,0
dogs,0.452948,0.432138,0
dogs,0.684948,0.722536,0
dogs,0.279333,0.650614,0
dogs,0.989332,0.701515,0
dogs,0.30187,0.278817,0
dogs,0.674681,0.505568,0
dogs,0.588008,0.4029,0
dogs,0.773005,0.845764,0
dogs,0.622566,0.241781,0
dogs,0.930569,0.266776,0
dogs,0.600351,0.305346,0
dogs,0.77547,0.967399,0
dogs,0.586657,0.881129,0
dogs,0.737999,0.314856,0
dogs,0.821858,-0.146564,0
dogs,0.661145,0.357996,0
dogs,0.755927,0.541044,0
dogs,0.518896,0.526773,0
dogs,0.333574,0.672413,0
dogs,0.448583,0.312298,0
dogs,0.98498,0.263882,0
dogs,0.366542,0.415945,0
dogs,0.52063,0.627962,0
dogs,0.654119,0.662893,0
dogs,0.584636,0.219765,0
dogs,0.5213,0.247708,0
dogs,0.70921,0.842895,0
dogs,0.745952,0.299195,0
dogs,0.437662,0.643629,0
dogs,0.605877,0.411097,0
dogs,0.703104,0.616339,0
dogs,0.538105,0.58138,0
dogs,0.325164,0.539745,0
dogs,0.401371,0.335511,0
dogs,0.467463,0.549104,0
dogs,0.654234,0.642037,0
dogs,0.979778,0.613408,0
dogs,0.276295,0.510825,0
dogs,0.433213,0.846753,0
dogs,0.230243,0.567026,0
dogs,0.380978,0.375738,0
dogs,0.300716,0.852719,0
dogs,0.515707,0.237888,0
dogs,0.409407,0.045443,0
dogs,0.733043,0.691841,0
dogs,1.128685,0.709895,0
dogs,0.355412,0.712896,0
dogs,0.883671,0.61455,0
dogs,0.091755,0.253253,0
dogs,0.42691,0.66095,0
dogs,0.643592,0.457782,0
dogs,0.357771,1.081134,0
dogs,0.162552,0.342694,0
dogs,0.468716,0.883004,0
dogs,0.428271,0.340172,0
dogs,0.343708,0.444782,0
dogs,0.225558,0.574588,0
dogs,0.778823,0.893707,0
dogs,0.105785,0.347119,0
dogs,0.578137,0.112092,0
dogs,0.184077,1.025212,0
dogs,0.29789,0.282345,0
dogs,0.496181,1.101088,0
dogs,0.485595,0.555252,0
dogs,0.202641,0.449862,0
dogs,0.378163,0.614798,0
dogs,0.435599,0.284686,0
dogs,0.897466,0.402601,0
dogs,0.316681,0.133627,0
dogs,0.30718,0.450141,0
dogs,0.446571,0.957285,0
dogs,0.327015,0.259972,0
dogs,0.30972,0.336772,0
dogs,0.235322,0.396572,0
dogs,0.358325,0.65819,0
dogs,0.439767,0.933051,0
dogs,0.369482,0.269476,0
dogs,0.555041,0.550738,0
dogs,0.35161,1.032797,0
dogs,0.288082,0.78101,0
dogs,0.335144,0.784773,0
dogs,0.118195,0.563133,0
dogs,0.517556,0.741784,0
dogs,0.629959,0.725146,0
dogs,0.433173,0.610006,0
dogs,0.591578,0.579405,0
dogs,0.711644,0.656726,0
dogs,0.53424,-0.145336,0
dogs,0.535837,0.614581,0
dogs,0.376918,0.964711,0
dogs,0.382011,0.733594,0
dogs,0.351022,0.557345,0
dogs,0.257448,0.24742,0
dogs,0.340755,0.326123,0
dogs,0.415943,0.53389,0
dogs,0.740588,0.427695,0
dogs,0.552023,0.222755,0
dogs,0.3655,0.4707,0
dogs,0.106674,0.615154,0
dogs,0.763039,0.305484,0
dogs,0.366607,0.49465,0
dogs,-0.024422,0.866508,0
dogs,0.532046,0.908116,0
dogs,0.620225,0.678627,0
dogs,0.76228,0.388287,0
dogs,0.441904,0.492811,0
dogs,0.411767,0.612659,0
dogs,1.029936,0.512687,0
dogs,0.495369,0.479805,0
dogs,0.390911,0.541523,0
dogs,0.523438,0.925935,0
dogs,0.598174,0.504572,0
dogs,0.478369,0.606699,0
dogs,0.374778,-0.095875,0
dogs,0.392327,0.276826,0
dogs,0.547519,0.07925,0
dogs,0.1781,0.352911,0
dogs,0.673026,0.145028,0
dogs,0.017561,0.71478,0
dogs,0.542439,0.642132,0
dogs,0.009781,0.760977,0
dogs,0.670542,0.558189,0
dogs,0.671852,0.39067,0
dogs,0.457942,0.145295,0
dogs,0.375567,0.533481,0
dogs,0.230975,0.570964,0
dogs,0.693541,0.566477,0
dogs,0.532769,0.12944,0
dogs,0.295475,0.808651,0
dogs,0.749949,0.639834,0
dogs,0.596336,0.520689,0
dogs,0.634959,1.014707,0
dogs,0.722978,0.618561,0
dogs,0.370831,0.039124,0
dogs,0.864284,0.434264,0
dogs,0.578047,0.118581,0
dogs,0.4312,0.807912,0
dogs,0.525908,0.900449,0
dogs,0.304014,0.499737,0
dogs,0.445106,0.430946,0
dogs,0.539575,0.842627,0
dogs,0.445068,1.140228,0
dogs,0.885385,0.695918,0
dogs,0.435905,0.525671,0
dogs,0.374841,-0.020109,0
dogs,0.472165,0.623845,0
dogs,-0.032424,0.640145,0
dogs,0.403953,0.520664,0
dogs,0.266755,0.44574,0
dogs,0.759157,0.466594,0
dogs,0.276602,0.404842,0
dogs,0.553226,0.462886,0
dogs,-0.115415,0.721282,0
dogs,0.3949,0.283916,0
dogs,0.097815,0.258605,0
dogs,0.290564,0.790589,0
dogs,0.13563,0.408764,0
dogs,-0.00632,0.544739,0
dogs,0.210054,0.11183,0
dogs,0.325881,0.597074,0
dogs,0.523971,0.527212,0
dogs,0.015951,0.335275,0
dogs,0.177263,0.732494,0
dogs,0.44077,0.368681,0
dogs,0.589054,0.617748,0
dogs,0.180284,0.799594,0
dogs,0.278916,0.396184,0
dogs,0.60006,0.585815,0
dogs,0.238316,0.566932,0
dogs,0.182389,0.674126,0
dogs,0.42714,0.426937,0
dogs,0.260006,0.705665,0
dogs,-0.102512,0.619209,0
dogs,0.324803,0.597239,0
dogs,0.697798,0.290257,0
dogs,-0.026909,0.135529,0
dogs,0.33169,0.251621,0
dogs,0.637175,0.768407,0
dogs,0.272706,0.895489,0
dogs,-0.147708,0.663116,0
dogs,0.180682,0.773963,0
dogs,0.195207,0.379731,0
dogs,0.110031,1.333366,0
dogs,0.758588,0.916395,0
dogs,0.00189,0.663715,0
dogs,0.233777,0.597721,0
dogs,-0.174351,0.327555,0
dogs,0.090372,0.624216,0
dogs,0.47134,0.849802,0
dogs,0.021551,0.436563,0
dogs,0.315671,0.259842,0
dogs,0.348059,0.782645,0
dogs,0.332681,0.587083,0
dogs,0.364082,0.909167,0
dogs,-0.092557,0.785935,0
dogs,0.100185,0.564852,0
dogs,-0.158837,0.506154,0
dogs,0.409116,0.739086,0
dogs,0.059824,0.95505,0
dogs,0.342197,0.83354,0
dogs,0.409934,0.877232,0
dogs,0.363114,0.442923,0
dogs,0.068152,0.711369,0
dogs,0.008467,0.625745,0
dogs,0.167951,0.719066,0
dogs,0.358128,0.753991,0
dogs,-0.010117,0.786577,0
dogs,0.423469,0.613095,0
dogs,0.134633,0.457038,0
dogs,0.361175,0.584126,0
dogs,0.384905,0.85417,0
dogs,0.643585,0.629394,0
dogs,0.55915,0.806657,0
dogs,0.363585,0.731449,0
dogs,0.293506,0.833688,0
dogs,0.225713,0.653472,0
dogs,-0.141657,0.356076,0
dogs,0.270802,0.689251,0
dogs,0.764649,0.635721,0
dogs,0.286666,0.803717,0
dogs,-0.333706,0.715692,0
dogs,0.234285,0.413571,0
dogs,0.468247,0.351668,0
dogs,0.008586,0.890118,0
dogs,0.433249,0.098584,0
dogs,-0.004179,0.523892,0
dogs,0.462165,0.363688,0
dogs,-0.249867,0.247101,0
dogs,0.056029,0.541178,0
dogs,-0.050734,0.244717,0
dogs,-0.299276,0.674083,0
dogs,0.221129,0.455508,0
dogs,0.24653,0.773031,0
dogs,0.399795,0.246775,0
dogs,-0.118719,0.442817,0
dogs,0.344926,0.321433,0
dogs,0.231613,0.676484,0
dogs,0.153391,0.941386,0
dogs,0.077773,0.884858,0
dogs,0.555274,0.526413,0
dogs,-0.053336,0.382514,0
dogs,0.22482,0.704447,0
dogs,0.142187,0.782751,0
dogs,0.630436,0.858167,0
dogs,0.078499,0.656701,0
dogs,-0.099802,0.555714,0
dogs,0.034515,0.718539,0
dogs,-0.222076,0.207384,0
dogs,0.10578,1.025298,0
dogs,0.125048,0.413739,0
dogs,-0.373517,0.606415,0
dogs,-0.09287,0.789343,0
dogs,0.306876,0.993459,0
dogs,0.279639,0.453966,0
dogs,0.566434,0.394529,0
dogs,0.212945,0.386463,0
dogs,-0.338003,0.266705,0
dogs,0.500287,0.718579,0
dogs,0.377006,0.45409,0
dogs,0.398146,0.987814,0
dogs,0.076302,0.497415,0
dogs,0.253844,0.849876,0
dogs,-0.012972,0.473304,0
dogs,0.357936,0.599248,0
dogs,-0.037305,0.725892,0
dogs,0.069977,0.498367,0
dogs,0.403153,0.430681,0
dogs,-0.253907,0.617404,0
dogs,0.409912,0.488158,0
dogs,0.565531,0.424519,0
dogs,0.054185,0.330865,0
dogs,0.200919,0.595911,0
dogs,-0.149836,1.202133,0
dogs,0.164056,0.312651,0
dogs,-0.055528,0.636277,0
dogs,0.045603,1.065596,0
dogs,-0.065505,0.840103,0
dogs,0.069218,0.431981,0
dogs,-0.086965,0.395686,0
dogs,0.239938,0.605673,0
dogs,-0.09738,0.674512,0
dogs,0.194154,0.57249,0
dogs,0.290727,0.895302,0
dogs,-0.016771,0.728606,0
dogs,0.184805,0.68299,0
dogs,0.171474,0.649072,0
dogs,-0.117831,0.656121,0
dogs,0.239231,0.768915,0
dogs,0.610892,0.456581,0
dogs,0.00033,0.645054,0
dogs,0.059632,0.533926,0
dogs,0.259197,0.2071,0
dogs,0.386282,0.552933,0
dogs,0.304923,1.459657,0
dogs,-0.093682,0.765854,0
dogs,0.371721,0.466079,0
dogs,-0.064669,0.350502,0
dogs,-0.277029,0.681525,0
dogs,0.010563,0.545334,0
dogs,-0.057697,0.800013,0
dogs,0.248869,0.532118,0
dogs,0.208523,0.249247,0
dogs,0.003591,0.427808,0
dogs,-0.124847,0.724023,0
dogs,0.400559,0.358269,0
dogs,-0.17129,0.623081,0
dogs,-0.055471,0.924903,0
dogs,-0.056511,0.483963,0
dogs,0.095199,0.793704,0
dogs,-0.13392,0.466901,0
dogs,0.364161,0.665549,0
dogs,0.459053,0.600037,0
dogs,0.15786,-0.014172,0
dogs,-0.043169,0.518661,0
dogs,0.199043,0.452308,0
dogs,0.440118,0.373041,0
dogs,0.290487,0.471785,0
dogs,0.427999,0.590513,0
dogs,0.151819,0.168879,0
dogs,0.462046,0.946573,0
dogs,-0.24764,0.341699,0
dogs,0.080838,0.759611,0
dogs,-0.091955,0.421107,0
dogs,-0.006348,0.008529,0
dogs,0.33136,1.016007,0
dogs,0.103332,0.587501,0
dogs,0.178745,0.573587,0
dogs,-0.328724,0.709803,0
dogs,-0.20164,0.838427,0
dogs,0.587608,0.573597,0
dogs,0.20515,0.5219,0
dogs,-0.335662,0.639963,0
dogs,0.35346,0.329779,0
dogs,-0.119843,0.18897,0
dogs,0.50498,0.971741,0
dogs,0.361376,0.499871,0
dogs,0.313402,0.362587,0
dogs,-0.168004,0.392625,0
dogs,0.089319,0.382325,0
dogs,0.278926,0.795211,0
dogs,0.338298,0.772602,0
dogs,-0.133488,0.665478,0
dogs,-0.130155,0.582221,0
dogs,0.077171,0.792051,0
dogs,0.000146,0.306711,0
dogs,-0.070184,0.832168,0
dogs,0.032432,0.356113,0
dogs,0.056632,0.745419,0
dogs,-0.158036,0.551252,0
dogs,-0.132621,0.478512,0
dogs,0.100632,0.670886,0
dogs,0.078942,0.391177,0
dogs,0.425622,0.726221,0
dogs,0.115532,0.404649,0
dogs,-0.137815,0.930994,0
dogs,-0.320894,0.913472,0
dogs,-0.166458,0.680681,0
dogs,0.150589,0.532244,0
dogs,-0.07746,0.301471,0
dogs,0.211699,0.487131,0
dogs,-0.235932,0.370619,0
dogs,-0.06595,0.440927,0
dogs,-0.197733,0.324826,0
dogs,-0.031169,0.851098,0
dogs,-0.194761,0.537747,0
dogs,-0.097309,0.70888,0
dogs,0.013001,0.656686,0
dogs,0.170328,0.636624,0
dogs,-0.025278,0.472043,0
dogs,-0.038985,0.653336,0
dogs,-0.331938,0.679709,0
dogs,0.045145,0.207628,0
dogs,-0.483836,0.486054,0
dogs,-0.014431,0.71,0
dogs,0.289973,0.493583,0
dogs,-0.161053,0.154161,0
dogs,0.240609,0.964243,0
dogs,-0.102654,0.801634,0
dogs,-0.159491,0.855016,0
dogs,0.266554,0.519373,0
dogs,-0.014143,0.346166,0
dogs,-0.084728,0.254847,0
dogs,0.42479,0.585706,0
dogs,0.038605,0.635918,0
dogs,0.129985,0.544756,0
dogs,-0.288808,0.943401,0
dogs,0.16727,1.014885,0
dogs,-0.577023,0.665648,0
dogs,-0.423807,0.350357,0
dogs,-0.398187,0.502403,0
dogs,-0.336993,0.528496,0
dogs,0.048463,0.491408,0
dogs,-0.439008,0.578387,0
dogs,0.035479,0.357987,0
dogs,0.422785,0.517459,0
dogs,-0.039144,0.355137,0
dogs,-0.275068,0.695718,0
dogs,0.147654,0.486898,0
dogs,-0.413388,0.155146,0
dogs,-0.292062,0.317378,0
dogs,-0.024912,0.420143,0
dogs,-0.034088,0.982417,0
dogs,0.475605,0.942851,0
dogs,-0.263175,0.31428,0
dogs,-0.453721,1.055547,0
dogs,0.054381,0.89011,0
dogs,-0.067677,0.762694,0
dogs,0.142964,0.416771,0
dogs,-0.115618,0.939133,0
dogs,0.036944,1.101211,0
dogs,0.039716,0.467228,0
dogs,-0.070688,0.4145,0
dogs,0.154059,1.074381,0
dogs,-0.281419,0.762744,0
dogs,0.249612,1.071585,0
dogs,0.004797,0.532517,0
dogs,0.478498,0.578411,0
dogs,-0.366138,0.700266,0
dogs,0.134898,-0.208854,0
dogs,-0.310718,0.152361,0
dogs,0.063101,0.270265,0
dogs,-0.209998,0.694435,0
dogs,-0.229871,0.734544,0
dogs,-0.285607,0.65168,0
dogs,0.003962,0.541398,0
dogs,-0.339822,0.313475,0
dogs,-0.212874,0.941925,0
dogs,-0.288009,0.379672,0
dogs,-0.138141,0.557075,0
dogs,-0.144899,0.696716,0
dogs,-0.508319,0.43824,0
dogs,-0.290812,0.644987,0
dogs,0.038582,0.548388,0
dogs,-0.280265,0.563848,0
dogs,-0.138411,0.376717,0
dogs,-0.292385,0.740954,0
dogs,-0.134482,0.555325,0
dogs,-0.614992,0.49177,0
dogs,-0.461976,0.192485,0
dogs,-0.155456,0.770433,0
dogs,-0.387956,0.802316,0
dogs,-0.405396,0.421187,0
dogs,-0.070176,0.629512,0
dogs,-0.224781,0.423311,0
dogs,0.360257,0.587941,0
dogs,-0.516469,0.50216,0
dogs,-0.346133,0.843121,0
dogs,-0.158912,0.735664,0
dogs,-0.1352,0.589594,0
dogs,-0.558658,0.449832,0
dogs,-0.19336,0.385096,0
dogs,-0.331959,0.665141,0
dogs,0.036141,0.82034,0
dogs,0.219322,0.569652,0
dogs,-0.151986,0.702923,0
dogs,0.073217,0.286795,0
dogs,-0.086042,0.744175,0
dogs,-0.336799,0.510533,0
dogs,-0.42319,0.489305,0
dogs,0.257609,0.371147,0
dogs,0.089402,0.337967,0
dogs,-0.389484,0.625831,0
dogs,-0.063513,0.595146,0
dogs,-0.381442,0.498182,0
dogs,0.177179,0.343318,0
dogs,-0.391681,0.509801,0
dogs,-0.540333,0.659208,0
dogs,-0.199758,0.670437,0
dogs,-0.065556,0.437895,0
dogs,-0.084254,0.65452,0
dogs,-0.336823,0.574107,0
dogs,0.041619,0.467749,0
dogs,-0.307257,0.148988,0
dogs,0.19916,0.628451,0
dogs,-0.108271,0.772367,0
dogs,-0.218757,0.701128,0
dogs,-0.229145,0.315669,0
dogs,-0.274519,0.60272,0
dogs,-0.444028,0.454637,0
dogs,-0.170567,0.574698,0
dogs,-0.166685,0.608045,0
dogs,-0.381631,0.642872,0
dogs,-0.169839,0.881095,0
dogs,-0.334782,0.269921,0
dogs,-0.459446,0.565721,0
dogs,-0.571154,0.583438,0
dogs,-0.763152,0.482072,0
dogs,-0.537953,0.226603,0
dogs,-0.675997,0.624131,0
dogs,-0.16379,0.383097,0
dogs,0.144146,0.511295,0
dogs,-0.232752,0.652619,0
dogs,-0.136917,0.552243,0
dogs,-0.020829,0.588647,0
dogs,-0.33847,0.171819,0
dogs,-0.252102,0.221739,0
dogs,-0.012921,0.516553,0
dogs,-0.063966,0.342481,0
dogs,-0.510928,0.510227,0
dogs,-0.388978,0.047146,0
dogs,-0.07696,0.21899,0
dogs,-0.082861,-0.108896,0
dogs,-0.552568,0.354818,0
dogs,0.025716,0.837055,0
dogs,-0.436367,0.740751,0
dogs,-0.548477,0.383337,0
dogs,-0.217402,0.456907,0
dogs,-0.424623,0.852806,0
dogs,-0.235402,0.566438,0
dogs,-0.007672,0.579,0
dogs,-0.378885,0.574812,0
dogs,-0.17282,0.649116,0
dogs,-0.401738,0.307383,0
dogs,-0.70911,0.463928,0
dogs,-0.060173,0.652759,0
dogs,-0.408122,0.860485,0
dogs,-0.526479,0.569295,0
dogs,-0.238642,0.23294,0
dogs,-0.371804,0.811698,0
dogs,-0.124649,0.679228,0
dogs,-0.309799,0.275852,0
dogs,-0.344694,0.537277,0
dogs,-0.284414,0.454827,0
dogs,-0.076738,0.254209,0
dogs,-0.254878,0.599244,0
dogs,0.088213,0.363848,0
dogs,-0.439086,0.356355,0
dogs,-0.256674,0.745032,0
dogs,-0.289547,0.144312,0
dogs,-0.472527,0.273373,0
dogs,-0.307806,0.663753,0
dogs,-0.370067,0.926906,0
dogs,-0.3148,0.478353,0
dogs,-0.512593,0.573983,0
dogs,-0.194919,0.48465,0
dogs,-0.41516,0.635415,0
dogs,-0.045134,0.334176,0
dogs,-0.17637,0.802577,0
dogs,-0.236296,0.834082,0
dogs,-0.510586,0.439394,0
dogs,-0.224427,0.014923,0
dogs,-0.232979,0.381552,0
dogs,-0.002581,-0.024952,0
dogs,-0.504248,0.807706,0
dogs,-0.589433,0.606609,0
dogs,-0.383827,0.401281,0
dogs,-0.329751,0.294932,0
dogs,-0.14709,0.476279,0
dogs,-0.135494,0.130661,0
dogs,-0.461652,0.398342,0
dogs,-0.186498,0.429355,0
dogs,-0.069727,0.216639,0
dogs,-0.042862,0.660389,0
dogs,-0.222165,0.409276,0
dogs,-0.050976,0.555781,0
dogs,-0.401551,0.720262,0
dogs,-0.195223,0.237507,0
dogs,-0.133216,0.773228,0
dogs,-0.264589,0.729865,0
dogs,-0.452871,0.555649,0
dogs,-0.41121,0.69892,0
dogs,-0.181757,0.405326,0
dogs,-0.174843,0.770041,0
dogs,-0.100409,0.527962,0
dogs,-0.249544,0.623918,0
dogs,-0.334955,0.175418,0
dogs,-0.169522,0.103523,0
dogs,-0.132642,0.451024,0
dogs,-0.197099,0.46377,0
dogs,-0.64717,0.407086,0
dogs,0.100259,0.522291,0
dogs,-0.278482,0.462591,0
dogs,-0.163416,0.305653,0
dogs,-0.549377,0.71502,0
dogs,-0.458013,0.743651,0
dogs,-0.583358,0.351665,0
dogs,-0.13449,0.40606,0
dogs,-0.498857,-0.179011,0
dogs,-0.076078,0.227243,0
dogs,-0.470011,0.205589,0
dogs,-0.137846,0.5849,0
dogs,0.059326,0.46023,0
dogs,-0.372004,0.266093,0
dogs,-0.3493,0.389488,0
dogs,0.247821,0.203264,0
dogs,-0.069968,0.355537,0
dogs,-0.400231,0.296467,0
dogs,-0.325805,0.257568,0
dogs,-0.451685,0.51402,0
dogs,-0.725222,0.648517,0
dogs,-0.438737,0.918161,0
dogs,-0.170764,0.717903,0
dogs,-0.371099,0.773933,0
dogs,-0.161906,0.73052,0
dogs,-0.106483,0.700406,0
dogs,-0.210373,0.320097,0
dogs,-0.433466,0.547808,0
dogs,-0.663823,0.872556,0
dogs,-0.118069,0.227555,0
dogs,-0.593927,0.616128,0
dogs,-0.095056,1.080114,0
dogs,-0.618825,0.811178,0
dogs,-0.35269,0.727367,0
dogs,-0.085241,0.550313,0
dogs,-0.302368,0.296854,0
dogs,-0.46891,0.719998,0
dogs,-0.636861,0.50423,0
dogs,-0.559106,0.493897,0
dogs,-0.500053,0.592337,0
dogs,-0.343518,0.576915,0
dogs,-0.542375,0.640956,0
dogs,-0.391681,0.748696,0
dogs,-0.133981,0.265617,0
dogs,-0.386047,0.831767,0
dogs,-0.227232,0.607989,0
dogs,-0.265159,0.386994,0
dogs,-0.548722,0.594057,0
dogs,-0.04899,0.434429,0
dogs,-0.479652,0.500191,0
dogs,-0.197539,0.278812,0
dogs,-0.45599,0.070038,0
dogs,-0.011388,0.553778,0
dogs,-0.228458,0.213149,0
dogs,-0.359548,0.371535,0
dogs,-0.329243,0.482547,0
dogs,-0.551005,0.578583,0
dogs,-0.40734,0.13913,0
dogs,-0.025027,0.458914,0
dogs,-0.439311,0.453821,0
dogs,-0.377513,1.178887,0
dogs,-0.384899,0.497411,0
dogs,-0.437415,0.593863,0
dogs,-0.608797,0.520181,0
dogs,-0.166098,0.664056,0
dogs,-0.353689,0.186097,0
dogs,-0.275419,0.707039,0
dogs,-0.195399,0.433306,0
dogs,-0.000325,0.274976,0
dogs,-0.136165,1.009067,0
dogs,0.015017,0.546666,0
dogs,-0.060304,0.612149,0
dogs,-0.285523,0.624655,0
dogs,-0.465563,0.586865,0
dogs,-0.218334,0.45222,0
dogs,-0.188351,0.380712,0
dogs,-0.297426,0.626348,0
dogs,-0.260597,0.646334,0
dogs,-0.100074,0.31015,0
dogs,-0.384905,0.390339,0
dogs,-0.253581,0.47658,0
dogs,-0.79387,0.50043,0
dogs,-0.572287,0.506152,0
dogs,-0.270745,0.459109,0
dogs,-0.218487,0.504763,0
dogs,-0.245947,0.777417,0
dogs,0.262945,0.385229,0
dogs,-0.231309,0.45737,0
dogs,-0.22481,0.604273,0
dogs,-0.528782,0.263491,0
dogs,-0.299866,0.255563,0
dogs,-0.558783,0.447305,0
dogs,-0.512519,0.826882,0
dogs,-0.365918,0.670453,0
dogs,-0.335638,0.967171,0
dogs,-0.56652,0.349932,0
dogs,-0.511579,0.505046,0
dogs,-0.260144,0.400317,0
dogs,-0.101672,-0.229474,0
dogs,-0.203992,0.536824,0
dogs,-0.391586,0.478725,0
dogs,-0.116712,0.237208,0
dogs,-0.375822,0.362671,0
dogs,-0.139374,0.289041,0
dogs,-0.161197,0.31298,0
dogs,-0.473653,0.316693,0
dogs,-0.094143,0.364537,0
dogs,-0.750882,0.302244,0
dogs,-0.112767,0.375354,0
dogs,-0.485542,0.405931,0
dogs,-0.593124,0.401706,0
dogs,-0.447538,0.592029,0
dogs,0.005263,0.624023,0
dogs,-0.32028,0.883386,0
dogs,0.083197,0.606471,0
dogs,-0.222659,0.701498,0
dogs,-0.186162,0.064793,0
dogs,-0.702895,0.353875,0
dogs,-0.939568,0.467409,0
dogs,-0.194823,0.778953,0
dogs,-0.564361,0.39567,0
dogs,-0.34549,0.55434,0
dogs,-0.32604,0.020497,0
dogs,-0.303859,0.531783,0
dogs,0.198149,0.308875,0
dogs,-0.662386,0.637605,0
dogs,-0.339695,0.758392,0
dogs,-0.394224,0.703334,0
dogs,-0.674383,0.345966,0
dogs,-0.357519,0.731693,0
dogs,-0.194155,0.281864,0
dogs,-0.361482,0.5541,0
dogs,-0.841628,0.337568,0
dogs,-0.107731,0.499518,0
dogs,-0.728372,0.840882,0
dogs,-0.216338,0.349198,0
dogs,-0.606317,0.748355,0
dogs,-0.433161,0.534207,0
dogs,-0.771158,0.7567,0
dogs,-0.244216,0.874125,0
dogs,-0.212585,0.347547,0
dogs,-0.472737,0.504555,0
dogs,-0.415747,0.555952,0
dogs,-0.765775,0.321476,0
dogs,-0.535295,0.158962,0
dogs,-0.506526,0.368341,0
dogs,-0.493787,0.960818,0
dogs,0.08199,0.659246,0
dogs,-0.615266,0.254566,0
dogs,-0.512778,0.624099,0
